TKT-Ticket ID,TKT-Created Time,TKT-Title,TKT-Category,TKT-Severity,TKT-Status,TKT-Assigned To User,TKT-Account Name,TKT-Resolution/Change Type,TKT-Root Cause Category,TKT-Solution,TKT-Actual Resolution Date,TKT-Team
4070155,2025-09-24 15:23:26,[OrroCyber #323858] SentinelOne - Azure User Added to a Highly Privileged Built-in Role,Support Tickets,Incident,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"This activity is expected and was performed as part of a business case test related to the reimaging of old computers from Windows 10 to Windows 11. The Intune Administrator role was only temporarily assigned to support the test, and the user has already been removed from the role.",2025-09-29 09:11:27,Cloud - Security
4070119,2025-09-24 15:16:29,P2: Liquidfiles path exclusion in Defender ASR rule,Support Tickets,Incident,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Configuration,Security,"ASR rule “Block Office communication apps from creating child processes” was blocking the LiquidFiles agent. Added the path below to Intune Attack Surface Reduction Only Exclusions: C:\Program Files (x86)\LiquidFiles\LiquidFiles OutlookPlugin v3\LiquidFiles Windows Agent\LiquidFiles.Windows.AgentV3.exe

Policy pushed and confirmed applied. Agent now running normally.
Root cause: ASR policy block.
Status: Resolved.
",2025-10-08 09:32:22,Cloud - Security
4070105,2025-09-24 15:08:09,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:14:46,Cloud - Security
4070104,2025-09-24 15:08:07,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:14:52,Cloud - Security
4070103,2025-09-24 15:08:07,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:14:55,Cloud - Security
4069991,2025-09-24 14:34:07,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:00,Cloud - Security
4069917,2025-09-24 14:15:43,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:09,Cloud - Security
4069907,2025-09-24 14:14:08,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:12,Cloud - Security
4069889,2025-09-24 14:08:18,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:15,Cloud - Security
4069728,2025-09-24 13:27:30,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:18,Cloud - Security
4069726,2025-09-24 13:27:15,Vulnerabilities have public disclosed exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:23,Cloud - Security
4069702,2025-09-24 13:20:11,Vulnerabilities have verified exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-29 09:15:28,Cloud - Security
4069520,2025-09-24 12:25:23,Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-29 09:15:31,Cloud - Security
4069195,2025-09-24 11:46:47,Suspicious Email,Support Tickets,Incident,Closed,Lance Letran,AI Topper and Co Pty. Ltd.,Phishing & Spam,Security,"The suspicious email was confirmed as spoofing from external IP 186.0.181.250 - Iperactive SA, Argentina (not authorized under domain SPF). No account compromise detected. A mail flow rule was applied in Microsoft 365 to block this IP, and the user was informed. Domain-level protections (SPF/DKIM/DMARC) will be implemented to further reduce spoofing attempts.",,Cloud - Security
4068794,2025-09-24 09:54:52,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-29 09:16:09,Cloud - Security
4068409,2025-09-24 08:57:14,Failure Notification for Automate Patch Deployment task-Country to Coast QLD PHN-Workstation Deployment Policy,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-29 09:16:21,Cloud - Security
4066564,2025-09-23 15:50:38,Failure Notification for Automate Patch Deployment task-BNPHN - Auto Patch Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:49:11,Cloud - Security
4065888,2025-09-23 13:26:33,Failure Notification for Automate Patch Deployment task-AI Topper - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:49:24,Cloud - Security
4065640,2025-09-23 12:27:05,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:49:35,Cloud - Security
4065634,2025-09-23 12:25:03,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:49:45,Cloud - Security
4065630,2025-09-23 12:23:09,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:49:56,Cloud - Security
4065627,2025-09-23 12:22:49,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:50:45,Cloud - Security
4065613,2025-09-23 12:20:58,Failure Notification for Automate Patch Deployment task-FPB - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:51:00,Cloud - Security
4065273,2025-09-23 11:11:03,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:51:25,Cloud - Security
4065233,2025-09-23 11:03:07,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-26 09:51:46,Cloud - Security
4063222,2025-09-22 16:09:20,[OrroCyber #323042] SentinelOne - Office 365 Rare and potentially high-risk Office operations (Orro),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Following log validation at the reported timestamp, the activity is consistent with normal Exchange Online backend processes. It appears to be expected system behavior rather than malicious.",2025-09-25 11:07:30,Cloud - Security
4062708,2025-09-22 14:05:48,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:37:05,Cloud - Security
4060156,2025-09-21 12:25:30,Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:33:09,Cloud - Security
4060052,2025-09-21 10:06:04,Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Workstations ISALBI-MEL328|ISALBI-MEL342|ISALBI-MEL371,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:33:23,Cloud - Security
4060047,2025-09-21 09:54:28,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:33:32,Cloud - Security
4059980,2025-09-21 08:57:07,Failure Notification for Automate Patch Deployment task-Country to Coast QLD PHN-Workstation Deployment Policy,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:33:40,Cloud - Security
4059973,2025-09-21 08:49:04,"Failure Notification for Automate Patch Deployment task-North Queensland Land Council - Auto Patch Deployment Policy - Workstations NB-PF3V2QE8
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:33:52,Cloud - Security
4059971,2025-09-21 08:48:26,Failure Notification for Automate Patch Deployment task-North Queensland Land Council - Auto Patch Deployment Policy - WVDs NQLC-WVD-0|NQLC-WVD-1|NQLC-WVD-2|NQLC-WVD-3|NQLC-WVD-4|NQLC-WVD-5|NQLC-WVD-6,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-25 14:34:05,Cloud - Security
4058842,2025-09-20 15:50:44,Failure Notification for Automate Patch Deployment task-BNPHN - Auto Patch Deployment Policy - Workstations P4H-5CG2248H16|P4H-5CG3253P0H|P4H-BT51SB4|P4H-CND2250B5Q,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:58:26,Cloud - Security
4058689,2025-09-20 13:26:52,Failure Notification for Automate Patch Deployment task-AI Topper - Auto  Deployment Policy - Workstations AITHEMWS001|AITHEMWS002|AITSYDHOWS12|AITSYDHOWS25|Nataniel|WHS,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:58:21,Cloud - Security
4058661,2025-09-20 12:56:10,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-24 15:58:16,Cloud - Security
4058655,2025-09-20 12:34:10,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations PGV-LT-010-HP|PGV-LT-041-HP|PGV-LT-043-HP|PGV-LT-046-HP|PGV-LT-047-HP|PGV-LT-053-HP,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:58:11,Cloud - Security
4058643,2025-09-20 12:27:34,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers MIPS-PROD-WEB02,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:58:07,Cloud - Security
4058638,2025-09-20 12:26:31,Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Workstations DESKTOP-1PUNP8E|PO-LT-002|PO-LT-118|PO-LT-134,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:58:03,Cloud - Security
4058632,2025-09-20 12:23:47,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations NQPHN-HPZ013|NQPHN-HPZ017|NQPHN-HPZ050|NQPHN-HPZ084|NQPHN-HPZ107|NQPHN-HPZ117|NQPHN-HPZ126|NQPHN-SPRO-07,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:57:59,Cloud - Security
4058629,2025-09-20 12:23:20,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:57:55,Cloud - Security
4058622,2025-09-20 12:21:01,Failure Notification for Automate Patch Deployment task-FPB - Auto Patch Deployment Policy - Workstations FPB-000036|FPB-CSHEP,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:57:49,Cloud - Security
4058605,2025-09-20 12:07:02,Failure Notification for Automate Patch Deployment task-Fyna Foods - Auto Patch Deployment Policy - WorkstationsFYNA060|FYNA062|Fyna067,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:57:45,Cloud - Security
4058545,2025-09-20 11:12:05,Failure Notification for Automate Patch Deployment task-SSG - Auto  Deployment Policy - Workstations SSG-5CD324D23H|SSG-8CC0133LD9|SSG-8CC3232XG9,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-24 15:57:40,Cloud - Security
4058536,2025-09-20 11:02:51,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"new ticket available
",2025-09-23 13:45:43,Cloud - Security
4057629,2025-09-19 19:20:41,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,alert only,2025-09-23 16:33:53,Cloud - Security
4057405,2025-09-19 16:56:46,[OrroCyber #323188] [Microsoft Sentinel][Medium] 2847: Distributed Password cracking attempts in Microsoft Entra ID,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Confirmed that the login activity on the nwadmin@wyvernhealth.com.au account was legitimate. A Wyvern technician was testing new software (Imprivata) and accessed 2–3 PCs using this account, which generated the multiple failed login attempts observed in Microsoft Sentinel.

This activity aligns with expected behavior, and no malicious activity has been identified. No further action is required at this stage.",2025-09-23 16:35:51,Cloud - Security
4057183,2025-09-19 15:59:17,[OrroCyber #323180] [Microsoft Sentinel][Medium] 2845: Guest Users Invited to Tenant by New Inviters,Support Tickets,Incident,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"

Confirmed with Belinda Bothma that the guest user invitation was legitimate. The invited account belongs to a volunteer who is part of the Comprehensive Care working group in Clinical Governance.

No further action required. Marking this alert as expected activity.
",2025-09-24 09:29:17,Cloud - Security
4057152,2025-09-19 15:51:33,"Failure Notification for Automate Patch Deployment task-Culcairn Solar Farm - Deployment Policy - Servers - Group 1 cusfaueadds1|cusfauepaw1
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-23 16:37:20,Cloud - Security
4056856,2025-09-19 14:14:04,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers ZEN-MGMT01,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-23 16:37:36,Cloud - Security
4056823,2025-09-19 14:05:11,"Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations DESKTOP-25NJQES|DESKTOP-4DL4VTA|DESKTOP-4MRN5Q4|DESKTOP-6EM8KVV|DESKTOP-83U1SCQ|DESKTOP-8JILV0T|DESKTOP-A2PK5B3|DESKTOP-E67KI96|DESKTOP-FLVIE7T|DESKTOP-G09SL8L|DESKTOP-GRJMUQ3|DESKTOP-ITPOO70|DESKTOP-LKL8D1C|DESKTOP-N57FPS5|DESKTOP-NU1TKV9|DESKTOP-SGS2U0I|DESKTOP-TBPOB75|DESKTOP-V91S2EG|MIL-000737|MIL-000761|MIL-000926|MIL-003299|OCEANKEYS-PC
",Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,patch done,2025-09-23 16:37:49,Cloud - Security
